City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
588,Dikson,RU,2021-06-06 18:35:05,73.5069,80.5464,29.98,87,100,9.75
589,Touros,BR,2021-06-06 18:35:05,-5.1989,-35.4608,81.5,79,38,13.73
590,Okhotsk,RU,2021-06-06 18:35:06,59.3833,143.3,42.44,88,100,3.04
591,Creel,MX,2021-06-06 18:30:44,27.75,-107.6333,77.95,16,100,14.14
592,Albany,US,2021-06-06 18:33:51,42.6001,-73.9662,91.92,41,57,9.95
593,Pitimbu,BR,2021-06-06 18:30:45,-7.4706,-34.8086,79.39,78,40,14.92
594,Mar Del Plata,AR,2021-06-06 18:30:45,-38.0023,-57.5575,55.4,50,75,4.61
595,Rorvik,NO,2021-06-06 18:35:07,64.8621,11.2373,58.98,94,75,4.61
596,Lokosovo,RU,2021-06-06 18:30:46,61.1333,74.8167,43.29,70,3,5.82
597,Bluff,NZ,2021-06-06 18:30:46,-46.6,168.3333,46.65,84,79,8.55
598,Tasiilaq,GL,2021-06-06 18:34:29,65.6145,-37.6368,44.76,90,95,3.74
599,Mahebourg,MU,2021-06-06 18:33:00,-20.4081,57.7,75.49,78,20,9.22
600,Diffa,NE,2021-06-06 18:35:08,13.3154,12.6113,91.67,31,14,8.72
601,Zhucheng,CN,2021-06-06 18:35:08,35.9947,119.3975,71.15,61,85,5.08
602,Homer,US,2021-06-06 18:30:49,59.6425,-151.5483,58.77,75,1,8.05
603,Trincomalee,LK,2021-06-06 18:35:09,8.5711,81.2335,81.57,77,100,16.96
604,Imeni Poliny Osipenko,RU,2021-06-06 18:35:09,52.4201,136.4853,41.68,96,100,5.5
605,Lorengau,PG,2021-06-06 18:30:42,-2.0226,147.2712,79.68,79,100,3.71
606,Magistralnyy,RU,2021-06-06 18:33:57,56.1725,107.4458,42.4,89,100,2.24
607,Auki,SB,2021-06-06 18:35:10,-8.7676,160.7034,77.02,87,8,3.36
608,Haines Junction,CA,2021-06-06 18:30:51,60.7522,-137.5108,49.95,81,100,1.14
609,New Norfolk,AU,2021-06-06 18:30:51,-42.7826,147.0587,52.75,81,100,1.99
610,Chokurdakh,RU,2021-06-06 18:30:52,70.6333,147.9167,36.19,80,100,7.74
611,Gushikawa,JP,2021-06-06 18:31:55,26.3544,127.8686,75.2,92,90,6.26
612,Faya,SA,2021-06-06 18:35:11,18.3851,42.4509,75.31,54,13,1.14
613,Cape Town,ZA,2021-06-06 18:35:11,-33.9258,18.4232,70.21,34,0,12.15
614,Yellowknife,CA,2021-06-06 18:30:53,62.456,-114.3525,46.92,61,75,18.41
615,Fallon,US,2021-06-06 18:30:54,39.4735,-118.7774,85.42,14,20,4.61
616,Castro,BR,2021-06-06 18:32:17,-24.7911,-50.0119,68.86,61,100,4.38
617,Hobart,AU,2021-06-06 18:35:12,-42.8794,147.3294,53.11,81,40,6.96
618,Hermanus,ZA,2021-06-06 18:35:13,-34.4187,19.2345,63.82,43,0,11.43
619,Marabba,SD,2021-06-06 18:35:13,12.35,32.1833,86.27,49,94,4.21
620,Bilma,NE,2021-06-06 18:35:13,18.6853,12.9164,95.18,15,100,2.8
621,Ponta Do Sol,PT,2021-06-06 18:35:14,32.6667,-17.1,71.71,74,0,1.97
622,East London,ZA,2021-06-06 18:35:14,-33.0153,27.9116,59.94,63,0,4.61
623,Marsh Harbour,BS,2021-06-06 18:35:15,26.5412,-77.0636,80.44,74,99,16.73
624,Ancud,CL,2021-06-06 18:35:15,-41.8697,-73.8203,50.43,80,100,15.5
625,Nikolskoye,RU,2021-06-06 18:35:16,59.7035,30.7861,69.8,52,0,4.47
626,Bethel,US,2021-06-06 18:32:57,41.3712,-73.414,93.94,46,1,1.01
627,Luderitz,NA,2021-06-06 18:30:59,-26.6481,15.1594,66.33,38,0,4.63
628,Provideniya,RU,2021-06-06 18:32:27,64.3833,-173.3,39.25,60,49,2.82
629,Wanning,CN,2021-06-06 18:35:16,18.8003,110.3967,79.02,92,35,3.29
630,Victoria,HK,2021-06-06 18:35:17,22.2855,114.1577,82.45,88,44,5.99
631,Thompson,CA,2021-06-06 18:30:19,55.7435,-97.8558,62.76,72,75,6.91
632,Nouadhibou,MR,2021-06-06 18:33:06,20.931,-17.0347,67.98,77,40,23.02
633,Tygda,RU,2021-06-06 18:31:02,53.1167,126.3333,54.84,51,99,4.92
634,Kharp,RU,2021-06-06 18:33:10,66.8014,65.8081,34.05,72,7,6.98
635,Pingliang,CN,2021-06-06 18:35:18,35.5392,106.6861,64.35,55,79,6.98
636,Khatanga,RU,2021-06-06 18:35:19,71.9667,102.5,32.76,90,97,5.55
637,Waipawa,NZ,2021-06-06 18:35:19,-41.4122,175.5153,52.45,89,100,1.5
638,Hithadhoo,MV,2021-06-06 18:31:04,-0.6,73.0833,83.17,73,9,14.0
639,Malartic,CA,2021-06-06 18:35:19,48.1335,-78.1328,82.51,65,67,7.11
640,Vostok,RU,2021-06-06 18:35:20,46.4856,135.8833,44.15,93,100,4.79
641,Pokrovsk,UA,2021-06-06 18:35:20,48.282,37.1758,56.21,89,92,7.05
642,Bathsheba,BB,2021-06-06 18:32:50,13.2167,-59.5167,86.61,54,75,18.72
643,Vao,NC,2021-06-06 18:35:21,-22.6667,167.4833,70.29,67,100,15.28
644,Chapais,CA,2021-06-06 18:31:07,49.7834,-74.8492,73.18,31,49,8.55
645,Ushtobe,KZ,2021-06-06 18:35:21,45.2514,77.9838,58.42,35,6,9.55
646,Davila,PH,2021-06-06 18:35:22,18.4726,120.5763,80.58,77,99,1.63
647,Esso,RU,2021-06-06 18:31:08,55.9333,158.7,38.68,93,100,1.7
648,Tanete,ID,2021-06-06 18:31:08,-3.9443,119.7848,73.98,82,63,3.18
649,Arteaga,MX,2021-06-06 18:35:22,18.4667,-102.4167,88.5,36,39,3.44
650,Russell,US,2021-06-06 18:30:55,32.3502,-85.1999,87.51,58,75,1.88
651,Olot,ES,2021-06-06 18:35:23,42.181,2.4901,72.37,86,79,1.52
652,Paita,PE,2021-06-06 18:35:23,-5.0892,-81.1144,77.56,72,88,13.8
653,Codrington,AU,2021-06-06 18:31:10,-38.2667,141.9667,56.17,65,100,18.97
654,Barrow,US,2021-06-06 18:31:11,71.2906,-156.7887,30.2,93,90,13.8
655,Cartagena,CO,2021-06-06 18:35:24,10.3997,-75.5144,89.22,70,75,11.5
656,Aasiaat,GL,2021-06-06 18:35:24,68.7098,-52.8699,36.25,88,69,3.29
657,Cookeville,US,2021-06-06 18:35:25,36.1628,-85.5016,75.99,94,75,6.78
658,Dicabisagan,PH,2021-06-06 18:35:25,17.0818,122.4157,80.06,87,100,5.68
659,Ambanja,MG,2021-06-06 18:35:26,-13.6833,48.45,72.43,91,69,2.04
660,Saint George,US,2021-06-06 18:35:26,37.1041,-113.5841,101.62,11,1,1.01
661,Galle,LK,2021-06-06 18:30:30,6.0367,80.217,80.69,83,100,11.5
662,Ariquemes,BR,2021-06-06 18:35:26,-9.9133,-63.0408,90.48,49,100,2.08
663,Kostomuksha,RU,2021-06-06 18:35:27,64.571,30.5767,55.36,57,100,8.63
664,Tuktoyaktuk,CA,2021-06-06 18:35:28,69.4541,-133.0374,32.0,74,90,8.05
665,Sao Filipe,CV,2021-06-06 18:35:28,14.8961,-24.4956,76.48,66,7,9.04
666,Fortuna,US,2021-06-06 18:33:40,40.5982,-124.1573,62.01,58,40,16.11
667,Uberaba,BR,2021-06-06 18:34:56,-19.7483,-47.9319,81.18,36,75,3.44
668,Halifax,CA,2021-06-06 18:33:16,44.6453,-63.5724,78.01,47,71,5.75
669,Maceio,BR,2021-06-06 18:33:51,-9.6658,-35.7353,83.64,61,20,9.6
670,Aljezur,PT,2021-06-06 18:35:29,37.3191,-8.8033,66.29,69,0,10.98
671,Eregli,TR,2021-06-06 18:31:16,37.5133,34.0467,56.82,42,0,2.91
672,Waycross,US,2021-06-06 18:35:30,31.2136,-82.354,91.98,61,40,6.91
673,Langsa,ID,2021-06-06 18:35:30,4.4683,97.9683,74.01,98,100,2.21
674,Moanda,GA,2021-06-06 18:31:18,-1.5575,13.2178,77.23,78,99,0.49
675,Tabou,CI,2021-06-06 18:31:18,4.423,-7.3528,77.88,88,100,9.48
676,Pisco,PE,2021-06-06 18:33:15,-13.7,-76.2167,66.02,82,90,5.75
677,Cidreira,BR,2021-06-06 18:31:33,-30.1811,-50.2056,63.41,79,100,10.76
678,Qaanaaq,GL,2021-06-06 18:33:25,77.484,-69.3632,40.24,85,51,5.41
679,Necochea,AR,2021-06-06 18:33:03,-38.5473,-58.7368,55.99,49,100,2.62
680,San Cristobal,VE,2021-06-06 18:35:31,7.7669,-72.225,75.38,89,100,4.21
681,Port Hardy,CA,2021-06-06 18:30:49,50.6996,-127.4199,51.98,87,90,10.36
682,Olafsvik,IS,2021-06-06 18:33:07,64.8945,-23.7142,47.62,86,100,1.63
683,Port Augusta,AU,2021-06-06 18:30:33,-32.5,137.7667,57.34,66,5,13.13
684,Mantua,IT,2021-06-06 18:35:32,45.1667,10.7833,69.73,88,100,3.0
685,Berlevag,NO,2021-06-06 18:32:13,70.8578,29.0864,40.8,72,6,5.1
686,Esperance,AU,2021-06-06 18:32:28,-33.8667,121.9,53.44,60,100,27.25
687,Port Alfred,ZA,2021-06-06 18:33:18,-33.5906,26.891,65.43,37,0,8.88
688,Inverell,AU,2021-06-06 18:31:23,-29.7833,151.1167,44.17,68,0,3.8
689,Fredericton,CA,2021-06-06 18:31:23,45.9454,-66.6656,78.01,60,90,5.75
690,Xichang,CN,2021-06-06 18:31:24,27.8964,102.2634,66.15,93,92,0.6
691,Point Fortin,TT,2021-06-06 18:35:33,10.1833,-61.6833,88.9,70,69,11.83
692,Katobu,ID,2021-06-06 18:35:33,-4.9408,122.5276,74.62,89,19,4.38
693,Ketchikan,US,2021-06-06 18:35:19,55.3422,-131.6461,50.47,87,90,12.66
694,Alice Springs,AU,2021-06-06 18:35:33,-23.7,133.8833,36.95,75,26,2.19
695,Podgornoye,RU,2021-06-06 18:35:34,51.735,39.1496,59.22,94,40,4.63
696,Vardo,NO,2021-06-06 18:31:26,70.3705,31.1107,44.8,65,40,12.66
697,Husavik,IS,2021-06-06 18:32:04,66.0449,-17.3389,59.0,44,40,9.22
698,Hambantota,LK,2021-06-06 18:35:34,6.1241,81.1185,79.14,100,0,15.14
699,Berdigestyakh,RU,2021-06-06 18:35:35,62.0989,126.6992,48.83,80,100,6.04
700,Zhigansk,RU,2021-06-06 18:35:35,66.7697,123.3711,46.85,50,100,6.85
701,Marsabit,KE,2021-06-06 18:31:25,2.3284,37.9899,73.09,40,21,18.1
702,Cedeno,CO,2021-06-06 18:31:28,7.0464,-72.1634,72.1,99,100,0.2
703,Torbay,CA,2021-06-06 18:35:36,47.6666,-52.7314,46.27,95,90,17.27
704,Saint-Augustin,CA,2021-06-06 18:35:36,51.226,-58.6502,60.15,38,6,3.8
705,Kitimat,CA,2021-06-06 18:35:37,54.0524,-128.6534,52.92,90,100,0.6
706,Mercedes,AR,2021-06-06 18:35:37,-34.6515,-59.4307,60.04,46,97,7.56
707,San Quintin,MX,2021-06-06 18:33:37,30.4833,-115.95,66.51,61,12,12.1
708,Bengkulu,ID,2021-06-06 18:35:37,-3.8004,102.2655,74.12,91,83,4.63
709,Quimper,FR,2021-06-06 18:35:38,48.0,-4.1,66.78,72,90,8.05
710,Nishihara,JP,2021-06-06 18:35:38,26.1842,127.7558,75.25,97,90,4.76
711,Xining,CN,2021-06-06 18:35:38,36.6167,101.7667,51.15,77,100,3.47
712,Iqaluit,CA,2021-06-06 18:34:18,63.7506,-68.5145,37.13,81,75,5.01
713,Bandarban,BD,2021-06-06 18:35:39,22.1965,92.2262,76.6,96,100,2.21
714,Ilulissat,GL,2021-06-06 18:31:41,69.2167,-51.1,35.6,87,94,6.91
715,Clyde River,CA,2021-06-06 18:31:33,70.4692,-68.5914,33.8,100,90,10.36
716,Biggar,GB,2021-06-06 18:31:32,55.6167,-3.5167,62.69,75,18,4.05
717,Bredasdorp,ZA,2021-06-06 18:31:21,-34.5322,20.0403,51.8,54,6,6.91
718,Sfantu Gheorghe,RO,2021-06-06 18:35:40,45.8667,25.7833,57.27,91,4,1.9
719,Broome,US,2021-06-06 18:35:40,42.2506,-75.833,90.01,46,40,3.0
720,Coihaique,CL,2021-06-06 18:31:33,-45.5752,-72.0662,47.01,76,90,6.91
721,Presidente Dutra,BR,2021-06-06 18:35:41,-5.29,-44.49,90.93,45,19,3.74
722,Taltal,CL,2021-06-06 18:31:34,-25.4,-70.4833,64.15,71,12,6.96
723,Ust-Omchug,RU,2021-06-06 18:31:34,61.15,149.6333,42.33,86,100,5.99
724,Namibe,AO,2021-06-06 18:35:24,-15.1961,12.1522,75.83,83,0,6.91
725,Puerto Ayacucho,VE,2021-06-06 18:35:41,5.6639,-67.6236,87.12,64,100,3.76
726,Leningradskiy,RU,2021-06-06 18:35:41,69.3833,178.4167,36.68,89,21,11.39
727,Portland,US,2021-06-06 18:34:19,45.5234,-122.6762,60.28,66,90,1.99
728,Zeya,RU,2021-06-06 18:35:42,53.75,127.2667,54.46,64,67,2.04
729,Hovd,MN,2021-06-06 18:31:36,48.0056,91.6419,46.99,41,7,5.95
730,Bonthe,SL,2021-06-06 18:35:42,7.5264,-12.505,81.0,83,98,9.01
731,Lata,PT,2021-06-06 18:35:43,40.1629,-8.3327,78.04,58,0,5.35
732,Quatre Cocos,MU,2021-06-06 18:35:43,-20.2078,57.7625,75.31,82,23,10.09
733,Grand Gaube,MU,2021-06-06 18:32:27,-20.0064,57.6608,75.6,85,6,3.0
734,Buraydah,SA,2021-06-06 18:35:44,26.326,43.975,100.85,9,4,12.01
735,Carnarvon,AU,2021-06-06 18:35:37,-24.8667,113.6333,60.87,77,100,5.75
736,Kavieng,PG,2021-06-06 18:35:44,-2.5744,150.7967,81.48,77,89,7.61
737,Balabac,PH,2021-06-06 18:35:44,7.9868,117.0645,82.26,81,100,8.81
738,Padang,ID,2021-06-06 18:35:28,-0.9492,100.3543,76.05,80,25,3.76
739,Puerto Escondido,MX,2021-06-06 18:35:45,15.85,-97.0667,90.43,66,40,5.75
740,Mutis,CO,2021-06-06 18:35:45,6.2262,-77.4044,82.22,80,98,5.14
741,Pimentel,PE,2021-06-06 18:35:46,-6.8367,-79.9342,70.09,81,90,5.99
742,Lake City,US,2021-06-06 18:31:40,30.1897,-82.6393,92.95,30,100,8.16
743,Asfi,MA,2021-06-06 18:31:40,32.2994,-9.2372,71.31,77,0,23.58
744,Rio Grande,BR,2021-06-06 18:35:46,-32.035,-52.0986,62.71,62,100,11.97
745,Disna,BY,2021-06-06 18:31:41,55.568,28.1971,62.26,75,95,6.44
746,Port Macquarie,AU,2021-06-06 18:31:40,-31.4333,152.9167,47.37,67,0,5.41
747,Beringovskiy,RU,2021-06-06 18:31:42,63.05,179.3167,34.74,99,100,4.21
748,Stornoway,GB,2021-06-06 18:35:47,58.2093,-6.3865,54.93,71,90,9.22
749,Carnot,CF,2021-06-06 18:35:48,4.9409,15.8665,70.07,96,87,1.63
750,Flinders,AU,2021-06-06 18:32:57,-34.5833,150.8552,53.06,84,63,1.01
751,Ixtapa,MX,2021-06-06 18:35:48,20.7,-105.2,87.03,55,40,8.05
752,Madanapalle,IN,2021-06-06 18:35:49,13.55,78.5,79.7,65,100,4.85
753,Dwarka,IN,2021-06-06 18:35:49,22.2394,68.9678,85.17,70,0,13.02
754,Mountain Home,US,2021-06-06 18:35:07,43.133,-115.6912,66.94,25,20,3.11
755,Souillac,MU,2021-06-06 18:32:00,-20.5167,57.5167,75.2,78,20,9.22
756,Qandala,SO,2021-06-06 18:35:50,11.472,49.8728,91.83,49,0,3.33
757,Axim,GH,2021-06-06 18:35:50,4.8699,-2.2405,80.13,79,7,9.28
758,Bada,RU,2021-06-06 18:31:46,51.392,109.8717,43.52,94,100,4.23
759,Grand Forks,US,2021-06-06 18:31:47,47.9417,-97.4337,84.13,38,20,20.71
760,Itoman,JP,2021-06-06 18:35:51,26.1247,127.6694,75.97,98,75,5.75
761,Bitung,ID,2021-06-06 18:35:51,1.4451,125.1824,76.05,85,100,7.85
762,Horadiz,AZ,2021-06-06 18:35:52,39.4488,47.3353,66.97,71,3,8.5
763,Soyaux,FR,2021-06-06 18:35:52,45.65,0.2,73.99,49,0,6.91
764,Muisne,EC,2021-06-06 18:35:52,0.6,-80.0333,84.31,82,98,12.75
765,Nouakchott,MR,2021-06-06 18:31:49,18.0858,-15.9785,80.46,51,3,21.77
766,Roald,NO,2021-06-06 18:35:53,62.5833,6.1333,59.92,88,75,6.91
767,Gambiran,ID,2021-06-06 18:35:53,-6.7988,111.4951,77.43,83,85,3.44
768,Pevek,RU,2021-06-06 18:35:54,69.7008,170.3133,46.51,72,22,12.62
769,Farim,GW,2021-06-06 18:35:54,12.4839,-15.2217,97.09,42,1,12.73
770,Port Elizabeth,ZA,2021-06-06 18:35:55,-33.918,25.5701,65.1,76,0,3.44
771,Richards Bay,ZA,2021-06-06 18:34:37,-28.783,32.0377,60.22,75,0,7.65
772,Praia Da Vitoria,PT,2021-06-06 18:33:54,38.7333,-27.0667,70.75,78,40,5.12
773,Emerald,AU,2021-06-06 18:35:55,-23.5333,148.1667,47.34,61,0,5.75
774,Kudahuvadhoo,MV,2021-06-06 18:31:52,2.6708,72.8944,83.08,75,100,13.91
775,Saint-Georges,GD,2021-06-06 18:35:56,12.0564,-61.7485,83.88,74,40,21.85
776,Cortland,US,2021-06-06 18:35:56,42.6001,-76.083,89.11,48,40,8.61
777,Roebourne,AU,2021-06-06 18:31:08,-20.7833,117.1333,75.16,62,100,6.64
778,Stupino,RU,2021-06-06 18:31:54,54.9008,38.0708,62.35,95,60,6.15
779,Chuy,UY,2021-06-06 18:35:57,-33.6971,-53.4616,56.3,69,100,5.91
780,San Patricio,US,2021-06-06 18:35:57,28.017,-97.5169,91.81,65,6,17.11
781,Katsuura,JP,2021-06-06 18:35:57,35.1333,140.3,70.11,89,99,3.44
782,Flin Flon,CA,2021-06-06 18:35:58,54.7682,-101.865,57.04,94,90,10.87
783,Pucara,PE,2021-06-06 18:35:59,-15.9803,-71.4606,48.33,18,1,11.97
784,Saint Anthony,US,2021-06-06 18:31:57,45.0205,-93.218,89.83,42,1,7.0
785,Cap Malheureux,MU,2021-06-06 18:31:06,-19.9842,57.6142,75.69,85,6,3.0
786,Hobyo,SO,2021-06-06 18:32:01,5.3505,48.5268,79.12,86,51,26.66
787,Zyryanka,RU,2021-06-06 18:31:58,65.75,150.85,47.28,69,100,14.36
788,Saskylakh,RU,2021-06-06 18:31:59,71.9167,114.0833,35.6,71,53,4.45
789,Pierre,US,2021-06-06 18:36:00,44.3683,-100.351,90.0,34,1,24.16
790,Marienburg,PL,2021-06-06 18:36:01,54.0359,19.0266,64.06,77,100,5.3
791,Westport,US,2021-06-06 18:36:01,41.1415,-73.3579,98.28,43,1,1.01
792,Mpongwe,ZM,2021-06-06 18:36:01,-13.5091,28.155,59.23,55,61,8.88
793,Crisan,RO,2021-06-06 18:32:00,44.9667,29.4667,66.2,72,47,2.3
794,Chumikan,RU,2021-06-06 18:36:02,54.7183,135.315,34.18,98,100,0.87
795,Whyalla,AU,2021-06-06 18:35:39,-33.0333,137.5833,57.09,72,4,13.8
796,Te Anau,NZ,2021-06-06 18:36:02,-45.4167,167.7167,36.72,94,20,1.34
797,Fort Nelson,CA,2021-06-06 18:36:03,58.8053,-122.7002,51.39,93,90,10.36
798,Goure,NE,2021-06-06 18:36:03,13.9835,10.2704,92.35,23,99,3.8
799,Taganak,PH,2021-06-06 18:36:04,6.0833,118.3,77.14,70,100,1.54
800,Leh,IN,2021-06-06 18:36:04,34.1667,77.5833,51.93,28,0,6.33
801,Mount Gambier,AU,2021-06-06 18:36:05,-37.8333,140.7667,55.31,76,75,17.27
802,Bereda,ES,2021-06-06 18:31:14,43.2686,-7.5406,64.42,78,23,5.73
803,Sitka,US,2021-06-06 18:36:05,57.0531,-135.33,51.69,76,90,3.44
804,Alcudia,ES,2021-06-06 18:32:03,39.8532,3.1214,72.0,70,6,3.0
805,Thinadhoo,MV,2021-06-06 18:36:06,0.5333,72.9333,83.21,74,21,12.35
806,Inuvik,CA,2021-06-06 18:36:06,68.3499,-133.7218,38.16,60,75,8.05
807,Inhambane,MZ,2021-06-06 18:34:32,-23.865,35.3833,66.2,72,20,6.91
808,Marzuq,YE,2021-06-06 18:36:06,14.4,46.4667,85.42,30,40,4.68
809,Lasa,IT,2021-06-06 18:32:05,46.6166,10.7002,73.4,67,75,8.05
810,Kautokeino,NO,2021-06-06 18:36:07,69.0125,23.0412,57.16,33,4,8.5
811,Cayenne,GF,2021-06-06 18:36:07,4.9333,-52.3333,86.04,78,40,4.0
812,Puerto Madryn,AR,2021-06-06 18:36:08,-42.7692,-65.0385,54.46,40,14,22.01
813,Rosamorada,MX,2021-06-06 18:32:06,22.1222,-105.2058,101.71,27,4,8.97
814,Port-Gentil,GA,2021-06-06 18:36:08,-0.7193,8.7815,80.56,83,40,10.36
815,Nago,JP,2021-06-06 18:36:09,26.5881,127.9761,77.16,92,100,7.11
816,Turayf,SA,2021-06-06 18:36:10,31.6725,38.6637,84.45,17,0,5.75
817,Georgetown,MY,2021-06-06 18:32:08,5.4112,100.3354,82.33,88,20,3.0
818,Cherskiy,RU,2021-06-06 18:32:08,68.75,161.3,62.47,45,100,15.17
819,Korop,UA,2021-06-06 18:36:10,51.5664,32.9586,57.31,94,100,5.59
820,Kodiak,US,2021-06-06 18:32:09,57.79,-152.4072,60.31,36,1,21.85
821,Washington,US,2021-06-06 18:36:11,47.5001,-120.5015,56.05,41,100,3.87
822,Lazarev,RU,2021-06-06 18:36:11,52.225,141.5131,38.43,95,100,7.67
823,Salta,AR,2021-06-06 18:36:12,-24.7859,-65.4117,64.99,64,40,8.99
824,Fairbanks,US,2021-06-06 18:32:11,64.8378,-147.7164,64.49,56,1,0.0
825,Lumsden,CA,2021-06-06 18:36:12,50.6501,-104.8678,70.88,42,93,21.14
826,Kruisfontein,ZA,2021-06-06 18:36:13,-34.0033,24.7314,62.89,21,0,8.46
827,Taree,AU,2021-06-06 18:32:12,-31.9,152.4667,47.34,81,1,8.05
828,Kawalu,ID,2021-06-06 18:36:13,-7.3817,108.2082,72.21,98,99,0.51
829,Sidney,AU,2021-06-06 18:36:13,-33.8679,151.2073,50.4,85,0,5.01
830,Isla Mujeres,MX,2021-06-06 18:36:14,21.2311,-86.731,89.65,70,94,13.76
831,Finschhafen,PG,2021-06-06 18:32:14,-6.6024,147.8681,78.21,83,66,7.81
832,Kaeo,NZ,2021-06-06 18:36:15,-35.1,173.7833,59.32,96,100,21.18
833,Mokhsogollokh,RU,2021-06-06 18:36:15,61.4681,128.9203,50.76,73,100,5.73
834,Cockburn Town,TC,2021-06-06 18:36:15,21.4612,-71.1419,80.1,80,6,21.61
835,Missoula,US,2021-06-06 18:31:17,47.0166,-113.8009,52.54,45,100,5.55
836,Piacabucu,BR,2021-06-06 18:32:15,-10.4056,-36.4344,79.34,76,15,9.73
837,Gojra,PK,2021-06-06 18:36:16,31.1487,72.6866,97.56,24,0,8.99
838,Lexington,US,2021-06-06 18:34:10,37.9887,-84.4777,79.99,71,90,11.3
839,Panaba,MX,2021-06-06 18:32:16,21.2833,-88.2667,98.74,34,87,13.15
840,Tommot,RU,2021-06-06 18:36:17,58.9564,126.2925,60.31,62,96,3.83
841,Geraldton,AU,2021-06-06 18:36:17,-28.7667,114.6,52.21,93,70,13.2
842,Aswan,EG,2021-06-06 18:36:18,24.0934,32.907,89.87,11,6,12.53
843,Arlit,NE,2021-06-06 18:36:18,18.7369,7.3853,99.48,10,46,14.99
844,Esil,KZ,2021-06-06 18:36:18,51.9556,66.4042,61.63,30,91,6.46
845,Sao Joao Da Barra,BR,2021-06-06 18:32:18,-21.6403,-41.0511,80.69,81,100,14.81
846,Jaisalmer,IN,2021-06-06 18:36:19,26.9147,70.9181,92.98,36,1,23.87
847,Mitu,CO,2021-06-06 18:36:19,1.1983,-70.1733,78.91,88,100,1.16
848,Aksarka,RU,2021-06-06 18:32:19,66.5606,67.7975,35.4,61,22,6.08
849,High Level,CA,2021-06-06 18:31:44,58.5169,-117.136,59.11,72,75,10.27
850,Longyearbyen,SJ,2021-06-06 18:31:59,78.2186,15.6401,31.46,90,16,5.12
851,Neryungri,RU,2021-06-06 18:36:02,56.6709,124.6491,62.87,45,39,8.21
852,Hamilton,US,2021-06-06 18:36:05,39.1834,-84.5333,84.38,67,40,1.99
853,Progreso,MX,2021-06-06 18:36:20,21.2833,-89.6667,91.51,53,39,10.69
854,Murgab,TM,2021-06-06 18:36:21,37.4966,61.9714,91.27,31,0,11.92
855,Hervey Bay,AU,2021-06-06 18:36:21,-25.2986,152.8535,56.03,84,1,3.0
856,Batticaloa,LK,2021-06-06 18:36:22,7.7102,81.6924,82.22,74,96,6.91
857,Nuuk,GL,2021-06-06 18:36:22,64.1835,-51.7216,43.41,93,75,10.36
858,Ust-Kuyga,RU,2021-06-06 18:36:23,70.0167,135.6,43.27,65,9,3.87
859,Hailar,CN,2021-06-06 18:36:23,49.2,119.7,54.54,63,0,7.76
860,Saint-Michel-Des-Saints,CA,2021-06-06 18:36:23,46.6834,-73.9159,78.35,68,67,7.52
861,Nisia Floresta,BR,2021-06-06 18:32:23,-6.0911,-35.2086,82.78,84,24,10.63
862,Dhangadhi,NP,2021-06-06 18:36:24,28.7079,80.5961,86.54,36,5,3.67
863,Kungurtug,RU,2021-06-06 18:32:24,50.5994,97.5228,37.29,95,100,3.58
864,Mujiayingzi,CN,2021-06-06 18:36:24,42.1167,118.7833,62.47,50,100,5.14
865,Pringsewu,ID,2021-06-06 18:36:25,-5.3582,104.9744,73.65,97,99,4.63
866,Marawi,PH,2021-06-06 18:36:25,7.9986,124.2928,64.65,92,100,2.71
867,Nhulunbuy,AU,2021-06-06 18:36:26,-12.2333,136.7667,75.81,83,86,5.75
868,Caucaia,BR,2021-06-06 18:36:26,-3.7361,-38.6531,87.75,66,20,6.62
869,Pontianak,ID,2021-06-06 18:36:26,-0.0333,109.3333,75.18,100,40,2.95
870,Naze,JP,2021-06-06 18:36:27,28.3667,129.4833,69.55,91,100,4.32
871,Udachnyy,RU,2021-06-06 18:36:27,66.4167,112.4,39.22,95,100,14.63
872,Kelamangalam,IN,2021-06-06 18:36:27,12.6,77.85,76.51,83,100,9.95
873,Kavaratti,IN,2021-06-06 18:36:28,10.5669,72.642,82.85,75,100,10.8
874,Bose,IT,2021-06-06 18:36:28,45.4612,8.0137,75.74,82,96,3.42
875,Poum,NC,2021-06-06 18:34:38,-20.2333,164.0167,72.28,60,41,17.25
876,Lompoc,US,2021-06-06 18:33:25,34.6391,-120.4579,59.0,88,90,5.75
877,Tuatapere,NZ,2021-06-06 18:34:01,-46.1333,167.6833,41.25,91,28,4.25
878,Touba,CI,2021-06-06 18:36:29,8.2833,-7.6833,84.51,46,82,3.96
879,Ponta Delgada,PT,2021-06-06 18:32:30,37.7333,-25.6667,68.72,77,40,12.66
880,Mount Isa,AU,2021-06-06 18:36:29,-20.7333,139.5,46.17,66,0,3.44
881,Kulhudhuffushi,MV,2021-06-06 18:36:30,6.6221,73.07,81.97,80,100,14.63
882,Vestmannaeyjar,IS,2021-06-06 18:36:30,63.4427,-20.2734,47.39,93,90,11.5
883,Velizh,RU,2021-06-06 18:36:30,55.6056,31.1967,58.73,85,61,5.19
884,Moose Factory,CA,2021-06-06 18:36:31,51.2585,-80.6094,77.0,47,1,13.8
885,High Rock,BS,2021-06-06 18:36:31,26.6208,-78.2833,84.22,75,84,16.13
886,Lakes Entrance,AU,2021-06-06 18:32:33,-37.8811,147.981,51.01,78,100,9.22
